trade_id,trade_timestamp,trade_date,settlement_date,stock_key,issuer_key,industry_key,sector_key,exchange_key,currency_key,account_key,trader_key,broker_key,buy_sell_flag,execution_venue,order_type,quantity,price_local,gross_amount_local,commission_local,net_amount_local,fx_to_usd,gross_amount_usd,commission_usd,net_amount_usd
T202407160376072328,2024-07-16 04:52:33,2024-07-16,2024-07-20,376,106,8,2,2,1,30,55,1,S,DMA,Limit,100000,144.5476,14454760.0,2990.02,14451769.98,1.0,14454760.0,2990.02,14451769.98
T202411090369072329,2024-11-09 19:36:17,2024-11-09,2024-11-11,369,227,39,11,4,3,6,6,11,B,Voice,Limit,800,109.9206,87936.48,20.68,-87957.16,1.065654,93709.86,22.04,-93731.9
T202501260380072330,2025-01-26 03:43:08,2025-01-26,2025-01-28,380,79,9,3,9,3,29,23,10,B,Algo,Limit,200000,145.0215,29004300.0,1450.22,-29005750.22,1.080905,31350892.89,1567.55,-31352460.44
T202410220102072331,2024-10-22 08:30:10,2024-10-22,2024-10-26,102,33,12,3,9,3,19,58,10,B,Algo,TWAP,300,27.4618,8238.54,3.77,-8242.31,1.10163,9075.82,4.15,-9079.98
T202405200004072332,2024-05-20 22:28:01,2024-05-20,2024-05-23,4,192,19,5,7,5,17,16,7,S,Algo,Market,3000,21.6406,64921.8,9.22,64912.58,0.743587,48275.01,6.86,48268.15
T202509220031072333,2025-09-22 09:25:08,2025-09-22,2025-09-24,31,298,8,2,5,3,15,53,11,S,Cross,Market,150000,121.3378,18200670.0,4830.91,18195839.09,1.094589,19922253.17,5287.86,19916965.31
T202505220149072334,2025-05-22 16:27:18,2025-05-22,2025-05-25,149,141,3,1,11,8,18,48,11,B,Algo,VWAP,1000,108.6306,108630.6,14.93,-108645.53,0.675204,73347.82,10.08,-73357.9
T202512120197072335,2025-12-12 03:53:36,2025-12-12,2025-12-15,197,40,32,9,11,8,37,60,6,B,Cross,Limit,30000,61.1704,1835112.0,481.29,-1835593.29,0.673668,1236256.23,324.23,-1236580.46
T202503300230072336,2025-03-30 01:37:23,2025-03-30,2025-04-01,230,304,31,9,3,2,15,47,11,B,DMA,Limit,3000,20.8107,62432.1,3.12,-62435.22,1.232278,76933.7,3.84,-76937.55
T202407060216072337,2024-07-06 23:52:27,2024-07-06,2024-07-09,216,109,28,8,6,4,7,48,5,S,Algo,VWAP,500,19.0929,9546.45,1.72,9544.73,0.006823,65.14,0.01,65.12
T202510140178072338,2025-10-14 06:13:45,2025-10-14,2025-10-18,178,147,2,1,3,2,1,36,5,B,Algo,Limit,20000,112.4791,2249582.0,1024.36,-2250606.36,1.286406,2893875.78,1317.74,-2895193.53
T202405140080072339,2024-05-14 11:22:15,2024-05-14,2024-05-17,80,258,28,8,7,5,27,25,2,S,Algo,Arrival,1000,61.8799,61879.9,3.09,61876.81,0.741218,45866.5,2.29,45864.21
T202505200151072340,2025-05-20 15:49:38,2025-05-20,2025-05-23,151,41,16,4,10,7,18,40,9,S,DMA,Limit,5000,26.3713,131856.5,41.8,131814.7,0.09601,12659.54,4.01,12655.53
T202401140185072341,2024-01-14 19:28:11,2024-01-14,2024-01-18,185,143,27,7,5,3,29,55,2,S,Algo,Arrival,200,38.3958,7679.16,2.93,7676.23,1.077004,8270.49,3.16,8267.33
T202412310210072342,2024-12-31 18:43:50,2024-12-31,2025-01-02,210,315,20,6,3,2,13,19,4,B,Algo,Limit,1000,143.8344,143834.4,38.4,-143872.8,1.239302,178254.26,47.59,-178301.85
T202512060210072343,2025-12-06 01:23:39,2025-12-06,2025-12-09,210,315,20,6,3,2,22,23,12,S,DMA,Arrival,200,141.2635,28252.7,6.94,28245.76,1.293173,36535.63,8.97,36526.65
T202409180102072344,2024-09-18 00:54:53,2024-09-18,2024-09-21,102,33,12,3,9,3,31,10,7,B,Algo,Limit,100,26.7726,2677.26,0.8,-2678.06,1.086328,2908.38,0.87,-2909.25
T202502100311072345,2025-02-10 02:20:51,2025-02-10,2025-02-12,311,250,25,7,9,3,14,30,12,S,Algo,Limit,800,114.4239,91539.12,52.57,91486.55,1.097327,100448.35,57.69,100390.66
T202408300075072346,2024-08-30 03:10:03,2024-08-30,2024-09-02,75,36,11,3,5,3,30,2,10,B,Algo,Limit,200,39.183,7836.6,0.39,-7836.99,1.113434,8725.54,0.43,-8725.97
T202512010209072347,2025-12-01 12:14:42,2025-12-01,2025-12-04,209,67,36,10,8,6,4,37,4,B,DMA,Market,100,223.6941,22369.41,6.89,-22376.3,1.094687,24487.5,7.54,-24495.04
T202403150132072348,2024-03-15 21:14:06,2024-03-15,2024-03-19,132,78,17,5,9,3,29,17,10,S,Algo,Limit,200000,152.503,30500600.0,7572.43,30493027.57,1.134288,34596464.57,8589.32,34587875.26
T202409250026072349,2024-09-25 20:46:53,2024-09-25,2024-09-28,26,111,1,1,8,6,18,6,1,S,Algo,Limit,10000,10.0835,100835.0,11.27,100823.73,1.118775,112811.68,12.61,112799.07
T202512040358072350,2025-12-04 07:31:11,2025-12-04,2025-12-08,358,284,19,5,5,3,12,1,12,S,Algo,Limit,5000,20.2048,101024.0,35.32,100988.68,1.096025,110724.83,38.71,110686.12
T202512250371072351,2025-12-25 09:33:39,2025-12-25,2025-12-29,371,274,1,1,3,2,35,3,1,S,DMA,VWAP,5000,22.1121,110560.5,11.33,110549.17,1.262709,139605.74,14.31,139591.43
T202507100183072352,2025-07-10 01:02:44,2025-07-10,2025-07-12,183,27,36,10,4,3,10,30,8,B,Algo,Limit,3000,79.1481,237444.3,78.6,-237522.9,1.092836,259487.68,85.9,-259573.58
T202412020193072353,2024-12-02 11:41:17,2024-12-02,2024-12-05,193,129,9,3,4,3,7,58,7,S,Algo,Limit,1000,68.1425,68142.5,9.24,68133.26,1.090989,74342.72,10.08,74332.64
T202402150391072354,2024-02-15 16:01:31,2024-02-15,2024-02-19,391,255,16,4,4,3,20,10,11,S,DMA,Arrival,500,72.81,36405.0,11.14,36393.86,1.069272,38926.85,11.91,38914.94
T202404110043072355,2024-04-11 00:05:55,2024-04-11,2024-04-14,43,135,7,2,10,7,3,26,9,B,Algo,Limit,15000,109.6221,1644331.5,625.48,-1644956.98,0.096222,158220.87,60.18,-158281.05
T202401090011072356,2024-01-09 21:02:50,2024-01-09,2024-01-12,11,16,39,11,10,7,30,36,8,S,Algo,Limit,800,34.6423,27713.84,1.39,27712.45,0.093512,2591.58,0.13,2591.45
T202406250189072357,2024-06-25 12:01:17,2024-06-25,2024-06-29,189,260,25,7,6,4,1,50,4,B,Algo,Limit,500,15.0815,7540.75,2.06,-7542.81,0.007007,52.84,0.01,-52.85
T202505070089072358,2025-05-07 04:22:45,2025-05-07,2025-05-11,89,4,18,5,8,6,1,11,1,S,DMA,Limit,3000,192.0404,576121.2,188.71,575932.49,1.125619,648492.97,212.42,648280.55
T202511100132072359,2025-11-10 00:59:17,2025-11-10,2025-11-14,132,78,17,5,9,3,22,11,10,B,Algo,Limit,150000,138.7491,20812365.0,3530.6,-20815895.6,1.044324,21734852.27,3687.09,-21738539.36
T202511270001072360,2025-11-27 09:56:02,2025-11-27,2025-11-29,1,226,29,8,1,1,29,60,10,S,DMA,Market,5000,22.8441,114220.5,10.02,114210.48,1.0,114220.5,10.02,114210.48
T202407140290072361,2024-07-14 14:47:40,2024-07-14,2024-07-16,290,162,32,9,5,3,39,15,7,B,Voice,Market,30000,84.2666,2527998.0,876.35,-2528874.35,1.149001,2904672.23,1006.93,-2905679.16
T202505070076072362,2025-05-07 23:07:41,2025-05-07,2025-05-09,76,194,13,4,11,8,36,48,5,S,Voice,Limit,300,29.8177,8945.31,3.97,8941.34,0.680186,6084.47,2.7,6081.77
T202505270307072363,2025-05-27 08:48:34,2025-05-27,2025-05-31,307,110,5,2,10,7,28,46,1,S,DMA,Limit,8000,78.067,624536.0,42.21,624493.79,0.093551,58425.97,3.95,58422.02
T202503230244072364,2025-03-23 22:54:18,2025-03-23,2025-03-25,244,298,8,2,5,3,9,50,5,B,Algo,Market,300,79.3542,23806.26,1.55,-23807.81,1.084414,25815.84,1.68,-25817.52
T202503170070072365,2025-03-17 22:18:55,2025-03-17,2025-03-20,70,100,8,2,7,5,35,5,10,B,Algo,VWAP,300,12.3461,3703.83,1.66,-3705.49,0.752674,2787.78,1.25,-2789.03
T202401190019072366,2024-01-19 12:37:58,2024-01-19,2024-01-21,19,260,25,7,6,4,4,39,8,B,DMA,Arrival,500,164.189,82094.5,29.15,-82123.65,0.006866,563.66,0.2,-563.86
T202507070306072367,2025-07-07 15:33:22,2025-07-07,2025-07-10,306,318,19,5,3,2,22,15,10,B,DMA,Limit,2000,129.2975,258595.0,40.03,-258635.03,1.255423,324646.11,50.25,-324696.37
T202504210043072368,2025-04-21 07:09:23,2025-04-21,2025-04-25,43,135,7,2,10,7,26,46,6,B,Algo,TWAP,8000,134.6433,1077146.4,53.86,-1077200.26,0.096398,103834.76,5.19,-103839.95
T202409130351072369,2024-09-13 08:29:49,2024-09-13,2024-09-17,351,306,32,9,8,6,17,56,7,S,Algo,Limit,300,15.2261,4567.83,0.79,4567.04,1.092373,4989.77,0.86,4988.91
T202403010080072370,2024-03-01 12:43:31,2024-03-01,2024-03-03,80,258,28,8,7,5,1,7,3,B,DMA,Limit,800,68.377,54701.6,10.39,-54711.99,0.718519,39304.14,7.47,-39311.6
T202503070099072371,2025-03-07 18:58:14,2025-03-07,2025-03-11,99,305,32,9,11,8,16,35,7,S,Algo,Limit,30000,59.9623,1798869.0,357.28,1798511.72,0.682741,1228161.62,243.93,1227917.69
T202510130172072372,2025-10-13 03:36:25,2025-10-13,2025-10-17,172,20,7,2,6,4,33,57,1,S,DMA,Limit,1500,174.4667,261700.05,76.13,261623.92,0.006731,1761.5,0.51,1760.99
T202507020181072373,2025-07-02 04:13:26,2025-07-02,2025-07-05,181,318,19,5,3,2,21,7,12,B,Algo,Market,3000,36.7251,110175.3,23.28,-110198.58,1.237468,136338.41,28.81,-136367.22
T202505100398072374,2025-05-10 09:04:09,2025-05-10,2025-05-12,398,313,28,8,6,4,18,36,8,B,Cross,TWAP,800,139.7139,111771.12,25.03,-111796.15,0.006839,764.4,0.17,-764.57
T202410130303072375,2024-10-13 10:44:41,2024-10-13,2024-10-15,303,86,21,6,11,8,14,44,6,B,DMA,VWAP,200,126.8894,25377.88,5.28,-25383.16,0.664768,16870.4,3.51,-16873.91
T202406090398072376,2024-06-09 05:07:29,2024-06-09,2024-06-13,398,313,28,8,6,4,13,19,12,S,Algo,Market,2000,167.2212,334442.4,94.97,334347.43,0.006948,2323.71,0.66,2323.05
T202401200048072377,2024-01-20 07:13:51,2024-01-20,2024-01-24,48,167,34,10,7,5,1,36,3,S,Algo,Limit,300,156.3059,46891.77,6.03,46885.74,0.704248,33023.44,4.25,33019.19
T202409260302072378,2024-09-26 17:27:17,2024-09-26,2024-09-28,302,60,18,5,6,4,10,42,11,B,Algo,Limit,200,18.558,3711.6,1.02,-3712.62,0.006855,25.44,0.01,-25.45
T202408010136072379,2024-08-01 05:02:41,2024-08-01,2024-08-03,136,161,39,11,7,5,40,17,2,B,Algo,Limit,80000,107.4888,8599104.0,2564.7,-8601668.7,0.728426,6263810.93,1868.19,-6265679.12
T202401050061072380,2024-01-05 19:30:15,2024-01-05,2024-01-09,61,220,17,5,11,8,3,44,8,S,Algo,Limit,50000,108.7657,5438285.0,1178.96,5437106.04,0.663171,3606512.9,781.85,3605731.05
T202506230169072381,2025-06-23 19:06:19,2025-06-23,2025-06-25,169,93,1,1,7,5,38,26,2,S,Voice,VWAP,500,33.7382,16869.1,3.54,16865.56,0.746444,12591.84,2.64,12589.2
T202402170245072382,2024-02-17 07:17:37,2024-02-17,2024-02-19,245,152,24,7,10,7,21,12,3,B,Algo,VWAP,1000,49.2071,49207.1,14.7,-49221.8,0.09777,4810.98,1.44,-4812.42
T202405110268072383,2024-05-11 23:01:07,2024-05-11,2024-05-14,268,159,5,2,7,5,4,5,7,B,Algo,Market,500,22.2718,11135.9,2.83,-11138.73,0.752149,8375.86,2.13,-8377.98
T202403010045072384,2024-03-01 02:00:12,2024-03-01,2024-03-05,45,89,6,2,4,3,33,35,2,B,Algo,Market,300,53.1774,15953.22,4.25,-15957.47,1.12144,17890.58,4.77,-17895.35
T202401270234072385,2024-01-27 22:20:13,2024-01-27,2024-01-30,234,207,39,11,5,3,9,48,7,S,DMA,VWAP,20000,38.4316,768632.0,350.73,768281.27,1.114973,857003.93,391.05,856612.87
T202511150378072386,2025-11-15 04:24:41,2025-11-15,2025-11-17,378,145,1,1,9,3,10,9,6,S,Algo,VWAP,200,66.9075,13381.5,0.67,13380.83,1.037515,13883.51,0.7,13882.81
T202501220193072387,2025-01-22 08:53:00,2025-01-22,2025-01-26,193,129,9,3,4,3,28,2,8,S,Algo,VWAP,1500,85.9269,128890.35,36.09,128854.26,1.076807,138790.03,38.86,138751.17
T202401310309072388,2024-01-31 07:06:21,2024-01-31,2024-02-03,309,146,12,3,7,5,18,10,6,B,Voice,Limit,20000,74.5869,1491738.0,624.45,-1492362.45,0.736065,1098016.13,459.64,-1098475.77
T202504280230072389,2025-04-28 13:03:17,2025-04-28,2025-05-01,230,304,31,9,3,2,9,24,8,S,Algo,Market,1000,17.164,17164.0,4.52,17159.48,1.285523,22064.72,5.81,22058.91
T202411070269072390,2024-11-07 12:11:15,2024-11-07,2024-11-09,269,257,29,8,8,6,30,51,4,S,DMA,Limit,800,86.1871,68949.68,15.04,68934.64,1.090924,75218.86,16.41,75202.45
T202404250282072391,2024-04-25 16:40:35,2024-04-25,2024-04-28,282,191,8,2,9,3,40,11,9,B,Cross,Limit,800,130.9026,104722.08,45.29,-104767.37,1.119074,117191.76,50.68,-117242.44
T202505210215072392,2025-05-21 16:44:14,2025-05-21,2025-05-25,215,228,35,10,3,2,25,15,3,S,DMA,VWAP,1000,92.3075,92307.5,34.11,92273.39,1.290302,119104.55,44.01,119060.54
T202502030071072393,2025-02-03 14:57:24,2025-02-03,2025-02-05,71,161,39,11,7,5,33,29,10,S,DMA,Limit,100,108.664,10866.4,5.13,10861.27,0.756347,8218.77,3.88,8214.89
T202510060270072394,2025-10-06 03:25:52,2025-10-06,2025-10-08,270,277,3,1,4,3,3,2,7,B,Algo,VWAP,500,51.3875,25693.75,2.39,-25696.14,1.078047,27699.07,2.58,-27701.65
T202406180194072395,2024-06-18 17:01:42,2024-06-18,2024-06-22,194,51,34,10,9,3,22,22,9,B,Algo,Limit,100,44.5844,4458.44,0.8,-4459.24,1.089207,4856.16,0.87,-4857.04
T202402090351072396,2024-02-09 19:10:14,2024-02-09,2024-02-13,351,306,32,9,8,6,33,37,3,S,DMA,Market,300,16.9951,5098.53,1.16,5097.37,1.089192,5553.28,1.26,5552.01
T202508110149072397,2025-08-11 00:27:11,2025-08-11,2025-08-14,149,141,3,1,11,8,24,45,1,B,Voice,Market,300,133.3572,40007.16,5.56,-40012.72,0.674591,26988.47,3.75,-26992.22
T202501230336072398,2025-01-23 13:59:48,2025-01-23,2025-01-25,336,76,24,7,9,3,4,48,11,S,Voice,Limit,100,54.4437,5444.37,1.9,5442.47,1.05595,5748.98,2.01,5746.98
T202401040198072399,2024-01-04 21:16:54,2024-01-04,2024-01-08,198,296,20,6,4,3,13,36,4,S,Cross,Limit,1000,23.3104,23310.4,4.3,23306.1,1.096772,25566.19,4.72,25561.48
T202411210103072400,2024-11-21 19:30:48,2024-11-21,2024-11-25,103,154,3,1,11,8,31,41,9,B,Voice,VWAP,200,161.3166,32263.32,17.0,-32280.32,0.677751,21866.5,11.52,-21878.02
T202403210391072401,2024-03-21 16:42:28,2024-03-21,2024-03-23,391,255,16,4,4,3,30,39,3,B,Algo,Market,800,77.5812,62064.96,33.2,-62098.16,1.107739,68751.78,36.78,-68788.55
T202507260347072402,2025-07-26 12:24:53,2025-07-26,2025-07-30,347,129,9,3,4,3,5,7,6,B,DMA,Market,200,49.0773,9815.46,4.1,-9819.56,1.126653,11058.62,4.62,-11063.24
T202505120251072403,2025-05-12 00:38:12,2025-05-12,2025-05-14,251,301,3,1,8,6,1,28,5,S,Algo,Limit,10000,124.1632,1241632.0,114.86,1241517.14,1.101421,1367559.56,126.51,1367433.05
T202501280177072404,2025-01-28 11:23:50,2025-01-28,2025-01-31,177,305,32,9,11,8,6,27,1,B,Algo,Limit,800,101.4225,81138.0,20.27,-81158.27,0.694172,56323.73,14.07,-56337.8
T202404270387072405,2024-04-27 21:44:14,2024-04-27,2024-04-29,387,187,34,10,7,5,24,53,1,S,Algo,Market,2000,24.1351,48270.2,19.11,48251.09,0.77035,37184.95,14.72,37170.23
T202403230379072406,2024-03-23 16:35:42,2024-03-23,2024-03-27,379,49,29,8,8,6,17,28,7,B,DMA,Limit,100,103.5431,10354.31,1.72,-10356.03,1.136455,11767.21,1.95,-11769.16
T202403170072072407,2024-03-17 22:53:28,2024-03-17,2024-03-19,72,42,14,4,7,5,4,20,8,B,DMA,Limit,2000,164.3235,328647.0,49.43,-328696.43,0.7561,248490.0,37.37,-248527.37
T202401030167072408,2024-01-03 06:10:32,2024-01-03,2024-01-07,167,27,36,10,4,3,15,15,11,B,Algo,Arrival,50000,49.5264,2476320.0,421.5,-2476741.5,1.080746,2676272.93,455.53,-2676728.47
T202511050323072409,2025-11-05 22:25:56,2025-11-05,2025-11-09,323,287,22,6,3,2,38,46,12,S,Algo,VWAP,300,30.8236,9247.08,1.0,9246.08,1.274345,11783.97,1.27,11782.7
T202503240026072410,2025-03-24 14:53:33,2025-03-24,2025-03-27,26,111,1,1,8,6,26,16,1,B,Algo,Limit,50000,9.8872,494360.0,113.93,-494473.93,1.154966,570968.99,131.59,-571100.58
T202412160253072411,2024-12-16 11:44:14,2024-12-16,2024-12-18,253,223,2,1,6,4,10,15,7,B,Algo,Limit,800,107.9847,86387.76,11.15,-86398.91,0.006913,597.2,0.08,-597.28
T202504050005072412,2025-04-05 00:13:10,2025-04-05,2025-04-07,5,279,32,9,7,5,31,8,11,B,Algo,Limit,80000,105.3822,8430576.0,983.17,-8431559.17,0.721658,6083992.62,709.51,-6084702.13
T202408060169072413,2024-08-06 23:43:46,2024-08-06,2024-08-08,169,93,1,1,7,5,1,22,9,B,Voice,TWAP,800,33.4471,26757.68,9.57,-26767.25,0.759012,20309.4,7.26,-20316.66
T202412090074072414,2024-12-09 05:52:29,2024-12-09,2024-12-12,74,109,28,8,6,4,36,34,5,B,DMA,Limit,100000,107.6501,10765010.0,2046.64,-10767056.64,0.007126,76711.46,14.58,-76726.05
T202401280097072415,2024-01-28 17:37:03,2024-01-28,2024-01-30,97,276,20,6,7,5,37,51,9,S,DMA,Limit,500,48.301,24150.5,4.26,24146.24,0.728801,17600.91,3.1,17597.8
T202404130286072416,2024-04-13 03:38:01,2024-04-13,2024-04-15,286,198,28,8,11,8,39,14,6,B,Algo,Limit,800,39.2842,31427.36,4.78,-31432.14,0.68168,21423.4,3.26,-21426.66
T202411080290072417,2024-11-08 21:43:19,2024-11-08,2024-11-11,290,162,32,9,5,3,33,24,2,S,DMA,VWAP,20000,69.7887,1395774.0,357.28,1395416.72,1.067807,1490417.25,381.51,1490035.74
T202505200110072418,2025-05-20 03:48:02,2025-05-20,2025-05-24,110,220,17,5,11,8,6,47,11,S,Cross,TWAP,8000,151.5084,1212067.2,276.63,1211790.57,0.697026,844842.35,192.82,844649.53
T202408040151072419,2024-08-04 13:36:12,2024-08-04,2024-08-06,151,41,16,4,10,7,3,35,3,S,Algo,Limit,1000,27.3057,27305.7,5.8,27299.9,0.098471,2688.82,0.57,2688.25
T202503130236072420,2025-03-13 02:14:05,2025-03-13,2025-03-17,236,163,19,5,7,5,18,35,5,B,DMA,TWAP,200,19.1198,3823.96,1.82,-3825.78,0.755914,2890.58,1.38,-2891.96
T202509160201072421,2025-09-16 20:10:48,2025-09-16,2025-09-18,201,319,27,7,11,8,11,41,1,S,Algo,Market,800,76.481,61184.8,34.52,61150.28,0.665828,40738.55,22.98,40715.57
T202511250057072422,2025-11-25 18:55:49,2025-11-25,2025-11-27,57,97,20,6,5,3,15,2,6,S,DMA,Market,1000,260.3197,260319.7,32.7,260287.0,1.071257,278869.3,35.03,278834.27
T202501270083072423,2025-01-27 02:22:04,2025-01-27,2025-01-29,83,113,24,7,7,5,2,40,12,S,DMA,Market,10000,54.5938,545938.0,113.1,545824.9,0.748476,408621.49,84.65,408536.84
T202505080131072424,2025-05-08 06:59:32,2025-05-08,2025-05-10,131,98,35,10,2,1,20,9,4,B,Algo,Limit,50000,217.783,10889150.0,2465.32,-10891615.32,1.0,10889150.0,2465.32,-10891615.32
T202403220320072425,2024-03-22 00:35:59,2024-03-22,2024-03-24,320,261,31,9,7,5,37,12,12,S,Voice,Market,50000,21.5945,1079725.0,234.79,1079490.21,0.742634,801840.5,174.36,801666.13
T202404250003072426,2024-04-25 03:44:38,2024-04-25,2024-04-28,3,110,5,2,10,7,6,59,8,B,Algo,Arrival,8000,70.0086,560068.8,161.83,-560230.63,0.094002,52647.59,15.21,-52662.8
T202401150373072427,2024-01-15 07:03:54,2024-01-15,2024-01-17,373,55,32,9,7,5,19,24,7,B,DMA,TWAP,1500,84.1782,126267.3,22.21,-126289.51,0.726229,91698.98,16.13,-91715.1
T202409250111072428,2024-09-25 03:10:51,2024-09-25,2024-09-29,111,44,4,1,6,4,17,23,2,B,Algo,Limit,200,44.7264,8945.28,2.41,-8947.69,0.006514,58.27,0.02,-58.29
T202404100037072429,2024-04-10 23:04:07,2024-04-10,2024-04-12,37,100,8,2,7,5,11,54,8,S,Algo,Limit,1000,116.8153,116815.3,30.27,116785.03,0.727081,84934.19,22.01,84912.18
T202504180109072430,2025-04-18 16:51:57,2025-04-18,2025-04-21,109,190,35,10,6,4,40,41,10,B,Cross,Limit,300,69.6333,20889.99,3.76,-20893.75,0.006638,138.67,0.02,-138.69
T202411290074072431,2024-11-29 02:57:31,2024-11-29,2024-12-03,74,109,28,8,6,4,29,14,10,B,DMA,Limit,30000,120.0985,3602955.0,687.53,-3603642.53,0.006455,23257.07,4.44,-23261.51
T202502070266072432,2025-02-07 07:48:32,2025-02-07,2025-02-11,266,275,10,3,9,3,18,37,8,B,Algo,Market,8000,69.7747,558197.6,187.59,-558385.19,1.114606,622170.39,209.09,-622379.48
T202409010261072433,2024-09-01 12:04:31,2024-09-01,2024-09-04,261,69,26,7,4,3,9,39,10,S,Algo,Limit,300,87.3528,26205.84,9.2,26196.64,1.102333,28887.56,10.14,28877.42
T202506050094072434,2025-06-05 22:28:43,2025-06-05,2025-06-09,94,136,2,1,7,5,28,18,1,S,DMA,Market,200,128.863,25772.6,7.68,25764.92,0.71921,18535.91,5.52,18530.39
T202402030203072435,2024-02-03 01:49:57,2024-02-03,2024-02-05,203,11,25,7,5,3,36,3,3,S,DMA,Limit,1000,27.0625,27062.5,8.14,27054.36,1.074851,29088.16,8.75,29079.41
T202407280194072436,2024-07-28 00:03:35,2024-07-28,2024-08-01,194,51,34,10,9,3,19,30,12,S,DMA,TWAP,300,50.9924,15297.72,1.99,15295.73,1.082223,16555.54,2.15,16553.39
T202509040021072437,2025-09-04 13:24:34,2025-09-04,2025-09-06,21,143,27,7,5,3,15,46,11,S,DMA,Limit,200,20.0862,4017.24,0.72,4016.52,1.098342,4412.3,0.79,4411.51
T202406140386072438,2024-06-14 15:27:25,2024-06-14,2024-06-16,386,286,21,6,8,6,39,37,10,S,DMA,Market,100,40.4371,4043.71,1.35,4042.36,1.121067,4533.27,1.51,4531.76
T202403040346072439,2024-03-04 21:09:48,2024-03-04,2024-03-07,346,152,24,7,10,7,23,6,1,S,Algo,VWAP,200,16.9129,3382.58,0.82,3381.76,0.097774,330.73,0.08,330.65
T202405120331072440,2024-05-12 23:14:55,2024-05-12,2024-05-16,331,280,18,5,11,8,23,47,2,S,DMA,Market,1000,57.7846,57784.6,13.9,57770.7,0.665785,38472.12,9.25,38462.87
T202402080195072441,2024-02-08 06:41:52,2024-02-08,2024-02-12,195,181,21,6,3,2,20,21,11,S,Algo,TWAP,10000,59.0062,590062.0,177.29,589884.71,1.300339,767280.63,230.54,767050.09
T202412150036072442,2024-12-15 03:20:01,2024-12-15,2024-12-18,36,219,32,9,10,7,10,5,2,B,DMA,Market,800,56.2809,45024.72,12.72,-45037.44,0.095996,4322.19,1.22,-4323.41
T202411190366072443,2024-11-19 14:38:26,2024-11-19,2024-11-22,366,80,11,3,4,3,21,53,5,B,Algo,VWAP,5000,69.8833,349416.5,126.66,-349543.16,1.052943,367915.66,133.37,-368049.02
T202411290091072444,2024-11-29 23:46:58,2024-11-29,2024-12-03,91,127,11,3,4,3,26,41,2,S,Algo,Limit,20000,235.4802,4709604.0,1252.78,4708351.22,1.096538,5164259.75,1373.72,5162886.03
T202401170151072445,2024-01-17 12:25:19,2024-01-17,2024-01-19,151,41,16,4,10,7,15,56,9,B,Cross,Limit,5000,24.5465,122732.5,17.08,-122749.58,0.095152,11678.24,1.63,-11679.87
T202407270356072446,2024-07-27 11:12:16,2024-07-27,2024-07-30,356,12,11,3,4,3,14,20,6,B,Algo,VWAP,800,79.5639,63651.12,7.47,-63658.59,1.116269,71051.77,8.34,-71060.11
T202406210093072447,2024-06-21 06:17:27,2024-06-21,2024-06-23,93,217,10,3,8,6,8,18,3,B,Algo,Market,2000,13.7186,27437.2,8.48,-27445.68,1.154878,31686.62,9.79,-31696.41
T202406030178072448,2024-06-03 23:02:50,2024-06-03,2024-06-06,178,147,2,1,3,2,29,50,4,S,Voice,Limit,10000,97.6471,976471.0,494.76,975976.24,1.26696,1237149.7,626.84,1236522.86
T202410150274072449,2024-10-15 08:55:55,2024-10-15,2024-10-19,274,160,23,6,5,3,27,29,12,S,DMA,Limit,300,89.0689,26720.67,7.23,26713.44,1.082651,28929.16,7.83,28921.33
T202411260236072450,2024-11-26 22:12:36,2024-11-26,2024-11-30,236,163,19,5,7,5,37,43,11,B,DMA,Market,300,17.6949,5308.47,1.52,-5309.99,0.738921,3922.54,1.12,-3923.66
T202511270379072451,2025-11-27 09:38:30,2025-11-27,2025-12-01,379,49,29,8,8,6,37,49,6,S,Algo,Market,800,120.3754,96300.32,32.5,96267.82,1.138868,109673.35,37.01,109636.34
T202402050274072452,2024-02-05 03:38:37,2024-02-05,2024-02-09,274,160,23,6,5,3,31,49,2,B,Algo,Limit,1000,89.8898,89889.8,11.34,-89901.14,1.136846,102190.86,12.89,-102203.75
T202410250059072453,2024-10-25 17:14:15,2024-10-25,2024-10-28,59,46,7,2,5,3,12,11,12,B,Algo,Limit,2000,74.0765,148153.0,50.35,-148203.35,1.092554,161865.15,55.01,-161920.16
T202505240151072454,2025-05-24 02:20:33,2025-05-24,2025-05-26,151,41,16,4,10,7,39,29,8,S,Algo,Limit,2000,27.4583,54916.6,10.8,54905.8,0.094942,5213.89,1.03,5212.87
T202508070129072455,2025-08-07 16:23:55,2025-08-07,2025-08-09,129,40,32,9,11,8,20,55,9,S,DMA,Market,200,12.2213,2444.26,1.1,2443.16,0.646895,1581.18,0.71,1580.47
T202408140216072456,2024-08-14 08:51:06,2024-08-14,2024-08-18,216,109,28,8,6,4,1,48,10,S,Voice,Limit,100,19.3296,1932.96,0.45,1932.51,0.006887,13.31,0.0,13.31
T202409160343072457,2024-09-16 21:57:01,2024-09-16,2024-09-19,343,150,23,6,3,2,27,39,10,B,Algo,Limit,200,18.5457,3709.14,1.12,-3710.26,1.304661,4839.17,1.46,-4840.63
T202409120111072458,2024-09-12 02:06:46,2024-09-12,2024-09-16,111,44,4,1,6,4,16,20,4,B,DMA,Limit,1000,39.3327,39332.7,8.87,-39341.57,0.006551,257.67,0.06,-257.73
